time,q_river
2019-07-31,155.72827
2019-08-01,153.4594
2019-08-02,196.97594
2019-08-03,224.53325
2019-08-04,199.98622
2019-08-05,189.3131
2019-08-06,203.21931
2019-08-07,302.73157
2019-08-08,310.00647
2019-08-09,216.46823
2019-08-10,164.36595
2019-08-11,165.14058
2019-08-12,161.92357
2019-08-13,128.43661
2019-08-14,127.25538
2019-08-15,165.0023
2019-08-16,305.70697
2019-08-17,506.4624
2019-08-18,499.28186
2019-08-19,407.3462
2019-08-20,345.69772
2019-08-21,350.20117
2019-08-22,375.4034
2019-08-23,317.7816
2019-08-24,253.68494
2019-08-25,259.43945
2019-08-26,269.96072
2019-08-27,254.99226
2019-08-28,208.12297
2019-08-29,188.4284
2019-08-30,209.10347
2019-08-31,195.0149
2019-09-01,155.81596
2019-09-02,124.593506
2019-09-03,126.216225
2019-09-04,151.52602
2019-09-05,140.83842
2019-09-06,175.74165
2019-09-07,262.3523
2019-09-08,267.81372
2019-09-09,189.44707
2019-09-10,152.15674
2019-09-11,155.69801
2019-09-12,149.63768
2019-09-13,146.6056
2019-09-14,160.90587
2019-09-15,166.63826
2019-09-16,189.59642
2019-09-17,220.83752
2019-09-18,179.0531
2019-09-19,159.0862
2019-09-20,298.69418
2019-09-21,353.71362
2019-09-22,264.60355
2019-09-23,237.49501
2019-09-24,215.56725
2019-09-25,213.4153
2019-09-26,260.30493
2019-09-27,275.71368
2019-09-28,252.61511
2019-09-29,194.82228
2019-09-30,227.54872
2019-10-01,307.08176
2019-10-02,233.95721
2019-10-03,193.49513
2019-10-04,229.81313
2019-10-05,271.1326
2019-10-06,305.9921
2019-10-07,305.2014
2019-10-08,251.19576
2019-10-09,246.47203
2019-10-10,276.54932
2019-10-11,272.67645
2019-10-12,243.96124
2019-10-13,209.98663
2019-10-14,200.75996
2019-10-15,193.45145
2019-10-16,184.48721
2019-10-17,179.6663
2019-10-18,176.3816
2019-10-19,207.28487
2019-10-20,385.9505
2019-10-21,561.5325
2019-10-22,432.11734
2019-10-23,339.91214
2019-10-24,326.46802
2019-10-25,317.2833
2019-10-26,289.92874
2019-10-27,219.14256
2019-10-28,168.82915
2019-10-29,151.13286
2019-10-30,141.32431
2019-10-31,132.71603
2019-11-01,137.6637
2019-11-02,166.17975
2019-11-03,177.78346
2019-11-04,178.40863
2019-11-05,143.03145
2019-11-06,213.40475
2019-11-07,302.91425
2019-11-08,232.1368
2019-11-09,187.02246
2019-11-10,178.93895
2019-11-11,171.63177
2019-11-12,193.34247
2019-11-13,224.63647
2019-11-14,231.68143
2019-11-15,206.59843
2019-11-16,187.02942
2019-11-17,167.75455
2019-11-18,141.17046
2019-11-19,134.06161
2019-11-20,147.35214
2019-11-21,120.25935
2019-11-22,97.60755
2019-11-23,84.8245
2019-11-24,89.787346
2019-11-25,121.38302
2019-11-26,101.138885
2019-11-27,76.499725
2019-11-28,72.17997
2019-11-29,74.00114
2019-11-30,71.24485
2019-12-01,70.3424
2019-12-02,77.25057
2019-12-03,75.70941
2019-12-04,66.2216
2019-12-05,65.04667
2019-12-06,90.38973
2019-12-07,124.99296
2019-12-08,96.92651
2019-12-09,78.36673
2019-12-10,71.88044
2019-12-11,61.55547
2019-12-12,52.840267
2019-12-13,47.01523
2019-12-14,44.43095
2019-12-15,48.080437
2019-12-16,46.654667
2019-12-17,52.60074
2019-12-18,99.12379
2019-12-19,116.997734
2019-12-20,83.86478
2019-12-21,65.40466
2019-12-22,97.411446
2019-12-23,146.53456
2019-12-24,122.64658
2019-12-25,84.71993
2019-12-26,65.52259
2019-12-27,59.46705
2019-12-28,71.0876
2019-12-29,94.65762
2019-12-30,79.78697
2019-12-31,61.79894
2020-01-01,58.599464
