time,Q_1,Q_3,Q_5,Q_2,Q_6,GW_unsat_1,GW_sat_1,PET_1,ET_1,P_1,P_3...12,P_5...13,P_2...14,P_6...15,P_3...16,P_5...17,P_2...18,P_6...19
1991-02-10T00:00:00Z,8.7332442949687,0.9468306629447476,8.101155938666349,0.3061207540511593,0.1299709808436141,42.058431192363145,869.7081845205199,0.24206991087809868,0.24206991087809868,0,0,0,0,0,0,0,0,0
1991-02-11T00:00:00Z,8.664194751176998,0.9091535784025,8.068858455274945,0.30369021797783485,0.11590074476477732,41.13053971754351,870.1973263382143,0.2379674844388879,0.2379674844388879,0,0,0,0,0,0,0,0,0
1991-02-12T00:00:00Z,8.533269016699435,0.866565571099478,8.033896069985023,0.30268534217946047,0.09531523500284209,40.361478244932464,870.5819557227038,0.1974067720616065,0.1974067720616065,0,0,0,0,0,0,0,0,0
1991-02-13T00:00:00Z,8.410864755575881,0.821515590952472,7.992604535140575,0.2998668630679246,0.07252132926581535,39.72576019066732,870.8694618799959,0.1651500678396388,0.1651500678396388,0,0,0,0,0,0,0,0,0
1991-02-14T00:00:00Z,8.279986626165384,0.7850479391905132,7.950755867520019,0.300348544283604,0.05003069922539757,39.17509971385101,871.07232144110435,0.17990587414120812,0.17990587414120812,0,0,0,0,0,0,0,0,0
1991-02-15T00:00:00Z,8.179239056219561,0.7616759432106449,7.908955627018764,0.3024411148084654,0.03492171737007836,38.71466764293171,871.1997326578166,0.14829718211662984,0.14829718211662984,0,0,0,0,0,0,0,0,0
1991-02-16T00:00:00Z,8.086521158646413,0.7354120977785951,7.855617281512645,0.3021956309708863,0.02734601543417947,38.303574885582094,871.2710240595604,0.1708560016424432,0.1708560016424432,0,0,0,0,0,0,0,0,0
1991-02-17T00:00:00Z,8.25293222220356,0.8281260283367297,7.84963133800717,0.327912094563227,0.04947917609907645,42.80895326836021,870.5702922712841,4.007519181441545,4.007519181441545,8.170000076293945,20.450000762939453,9.149999618530272,12.40999984741211,10.15999984741211,20.450000762939453,9.149999618530272,12.40999984741211,10.15999984741211
1991-02-18T00:00:00Z,8.61563510803684,1.1282505116284014,7.815244947807332,0.3310018896087874,0.12350812671013546,47.88092121754305,870.3731767379566,2.9010018893997036,2.9010018893997036,8.170000076293945,30.670000076293945,9.149999618530272,12.40999984741211,10.15999984741211,30.670000076293945,9.149999618530272,12.40999984741211,10.15999984741211
1991-02-19T00:00:00Z,9.332129690898933,5.256859525980434,7.936847686680579,0.42554825750598857,0.5597120621298903,69.06890472681422,870.1979229319444,2.734854824297946,2.734854824297946,24.520000457763672,51.119998931884766,36.599998474121094,62.060001373291016,40.63999938964844,51.119998931884766,36.599998474121094,62.060001373291016,40.63999938964844
1991-02-20T00:00:00Z,11.8927299461692,5.049544355406079,7.980277358685139,0.3087857706769198,1.7464870591771593,74.73776108655062,870.0551731633774,2.2334032215556876,2.2334032215556876,8.170000076293945,0,0,0,10.15999984741211,0,0,0,10.15999984741211
1991-02-21T00:00:00Z,13.947028203714677,2.4612587596947457,8.154858291751285,0.302133702650971,2.003465541984503,72.14760645781341,868.3599961891794,4.125770709600004,4.125770709600004,0,0,0,0,0,0,0,0,0
1991-02-22T00:00:00Z,12.766628774308955,1.650885190846638,8.209447519436763,0.301512527744073,1.032653777226031,69.69579379913989,866.7557228477294,3.9007882785140153,3.9007882785140153,0,0,0,0,0,0,0,0,0
1991-02-23T00:00:00Z,10.992157368206016,1.400332238596984,8.21704818617141,0.3002679471374159,0.6059881029060178,67.2236011632827,865.1133070582937,3.9722776889619422,3.9722776889619422,0,0,0,0,0,0,0,0,0
1991-02-24T00:00:00Z,9.953658832833971,1.278518845014342,8.213718148541941,0.30019291393122916,0.3740374767822069,64.84009385878088,863.5951514728724,3.7614309539882536,3.7614309539882536,0,0,0,0,0,0,0,0,0
1991-02-25T00:00:00Z,9.374349066445667,1.2034030683267245,8.208903783451888,0.30162287289337375,0.25480367658912695,62.82063159301358,862.5632123431037,2.8851469004824164,2.8851469004824164,0,0,0,0,0,0,0,0,0
